Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
5600,39683,8/10/2011,High,6,126.02,0.09,Regular Air,66.97,20.24,6.67,Jeremy Lonsdale,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Small Pack,0.49,8/11/2011
5601,39683,8/10/2011,High,30,68.14,0,Regular Air,6.37,2.18,0.78,Jeremy Lonsdale,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Rubber Bands,Stockwell Push Pins,Wrap Bag,0.52,8/12/2011
5659,40036,6/7/2010,Not Specified,10,568.3355,0.02,Regular Air,-147.36,65.99,8.99,Heather Kirkland,Northwest Territories,Northwest Territories,Home Office,Technology,Telephones and Communication,8260,Small Box,0.58,6/8/2010
5662,40067,2/17/2012,Low,38,2157.3085,0,Regular Air,519.25,65.99,5.31,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,3390,Small Box,0.57,2/19/2012
5675,40132,2/23/2012,Low,26,1363,0.04,Delivery Truck,149.83,50.98,14.19,Hunter Glantz,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,"Global Deluxe Stacking Chair, Gray",Jumbo Drum,0.56,2/29/2012
5676,40132,2/23/2012,Low,36,4698.5,0.04,Delivery Truck,-219.38,124.49,51.94,Hunter Glantz,Northwest Territories,Northwest Territories,Corporate,Furniture,Tables,Bevis 36 x 72 Conference Tables,Jumbo Box,0.63,2/29/2012
5677,40132,2/23/2012,Low,16,347.47,0.09,Regular Air,-86.2,22.38,15.1,Hunter Glantz,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,"Avery Flip-Chart Easel Binder, Black",Small Box,0.38,3/2/2012
5681,40160,10/15/2009,Critical,23,1404.22,0.1,Regular Air,202.87,63.94,14.48,Julia West,Northwest Territories,Northwest Territories,Consumer,Furniture,Office Furnishings,"Howard Miller 16 Diameter Gallery Wall Clock""""",Small Box,0.46,10/16/2009
5719,40518,3/13/2009,Critical,3,17.52,0.05,Regular Air,-12.16,4.13,5.04,Carlos Daly,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Binders and Binder Accessories,"ACCOHIDE® 3-Ring Binder, Blue, 1""",Small Box,0.38,3/14/2009
5746,40804,3/12/2010,Medium,36,4273.8,0.06,Delivery Truck,-1775.83,122.99,70.2,Barry French,Northwest Territories,Northwest Territories,Consumer,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Jumbo Drum,0.74,3/14/2010
5764,40902,7/7/2009,Low,25,192.18,0.02,Regular Air,-48.88,7.1,6.05,Susan Vittorini,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box,0.39,7/9/2009
5790,41063,11/21/2012,Low,22,483.96,0.01,Regular Air,-34.09,21.38,8.99,Carl Jackson,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Pens & Art Supplies,Boston 1730 StandUp Electric Pencil Sharpener,Small Pack,0.59,11/23/2012
5791,41063,11/21/2012,Low,10,308.363,0.04,Regular Air,42.27,35.99,0.99,Carl Jackson,Northwest Territories,Northwest Territories,Home Office,Technology,Telephones and Communication,Accessory31,Small Pack,0.35,11/28/2012
5792,41063,11/21/2012,Low,26,1911.4035,0.06,Regular Air,822.89,85.99,1.25,Carl Jackson,Northwest Territories,Northwest Territories,Home Office,Technology,Telephones and Communication,Accessory8,Small Pack,0.39,11/28/2012
5802,41153,3/2/2009,Medium,29,862.2,0.1,Regular Air,-45.1,30.73,4,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,Fellowes 17-key keypad for PS/2 interface,Small Box,0.75,3/3/2009
5805,41184,9/22/2011,High,7,120.03,0.02,Regular Air,-56.06,15.7,11.25,Charlotte Melton,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Storage & Organization,Hanging Personal Folder File,Small Box,0.6,9/24/2011
5835,41409,7/21/2011,Not Specified,1,18.92,0,Regular Air,-18.25,11.5,7.19,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Ibico Covers for Plastic or Wire Binding Elements,Small Box,0.4,7/23/2011
5877,41696,7/13/2009,Not Specified,45,237.28,0.03,Express Air,-2088.68,4.48,49,Bryan Mills,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Appliances,Hoover Portapower™ Portable Vacuum,Large Box,0.6,7/15/2009
5944,42209,3/29/2010,High,5,324.55,0.08,Regular Air,-12.82,67.84,0.99,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,Small Box,0.58,3/29/2010
6007,42561,2/6/2010,Low,15,1062.959,0.07,Express Air,298.48,85.99,2.5,Beth Paige,Northwest Territories,Northwest Territories,Consumer,Technology,Telephones and Communication,Accessory12,Small Box,0.35,2/8/2010
6009,42564,9/12/2012,Low,35,7468.86,0.02,Delivery Truck,2155.41,200.98,23.76,Mike Pelletier,Northwest Territories,Northwest Territories,Small Business,Furniture,Chairs & Chairmats,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Jumbo Drum,0.58,9/19/2012
6029,42695,12/22/2010,Not Specified,12,710.328,0.02,Regular Air,-10.3,65.99,5.31,Delfina Latchford,Northwest Territories,Northwest Territories,Small Business,Technology,Telephones and Communication,3390,Small Box,0.57,12/24/2010
6067,42981,5/30/2009,Critical,4,3510.82,0.05,Regular Air,232.44,896.99,19.99,Susan Vittorini,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Binders and Binder Accessories,GBC DocuBind TL300 Electric Binding System,Small Box,0.38,6/1/2009
6082,43109,12/21/2012,Critical,19,281.84,0.06,Regular Air,-21.85,15.01,8.4,Dorothy Wardle,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Small Box,0.39,12/22/2012
6083,43109,12/21/2012,Critical,25,509.52,0.05,Regular Air,-145.78,20.97,6.5,Dorothy Wardle,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box,0.78,12/22/2012
6084,43109,12/21/2012,Critical,10,97.02,0.06,Regular Air,-3.96,10.01,1.99,Dorothy Wardle,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,TDK 4.7GB DVD-R,Small Pack,0.41,12/22/2012
6097,43203,2/14/2012,Not Specified,32,225.16,0.02,Regular Air,-33.69,6.68,5.2,Susan Vittorini,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Paper,Xerox 1977,Small Box,0.37,2/16/2012
6103,43236,7/3/2010,Not Specified,20,205.33,0,Regular Air,10.68,9.77,6.02,Jamie Kunitz,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,DAX Solid Wood Frames,Medium Box,0.48,7/5/2010
6105,43267,5/16/2011,Critical,17,1368.14,0.05,Express Air,171.26,76.72,19.95,Fred Wasserman,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Appliances,Honeywell Enviracaire® Portable Air Cleaner for up to 8 x 10 Room,Large Box,0.54,5/18/2011
6118,43329,3/7/2010,Medium,42,2475.83,0.09,Regular Air,752.37,59.98,3.99,Doug Bickford,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Small Box,0.57,3/10/2010
6119,43330,4/27/2009,Not Specified,40,2205.7585,0.03,Regular Air,337.04,65.99,8.99,Fred Wasserman,Northwest Territories,Northwest Territories,Home Office,Technology,Telephones and Communication,8260,Small Box,0.58,4/28/2009
6125,43364,4/7/2012,High,21,524.2,0.04,Regular Air,158.98,23.99,6.71,Susan Vittorini,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Small Box,0.35,4/10/2012
6129,43392,12/31/2010,Medium,39,6553.45,0.03,Regular Air,2969.81,162.93,19.99,Doug Bickford,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Envelopes,Multimedia Mailers,Small Box,0.39,1/2/2011
6176,43781,2/2/2010,Not Specified,45,497.14,0.05,Regular Air,240.41,10.94,1.39,Claudia Miner,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Small Box,0.35,2/2/2010
6226,44071,4/15/2012,Not Specified,19,110.67,0.08,Regular Air,-43.75,5.99,4.92,Frank Price,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,"DXL™ Angle-View Binders with Locking Rings, Black",Small Box,0.38,4/16/2012
6227,44071,4/15/2012,Not Specified,20,1163.123,0,Regular Air,83.84,65.99,8.99,Frank Price,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,8260,Small Box,0.58,4/16/2012
6290,44519,5/19/2010,High,48,224.58,0.03,Regular Air,-144.76,4.57,5.42,Dorothy Wardle,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Newell® 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Small Box,0.37,5/20/2010
6291,44519,5/19/2010,High,34,365.77,0.07,Regular Air,155.69,10.67,1.39,Dorothy Wardle,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,Small Box,0.39,5/20/2010
6292,44519,5/19/2010,High,34,16073.03,0.01,Delivery Truck,5386.32,442.14,14.7,Dorothy Wardle,Northwest Territories,Northwest Territories,Corporate,Technology,Office Machines,Okidata ML390 Turbo Dot Matrix Printers,Jumbo Drum,0.56,5/20/2010
6319,44708,7/27/2009,Not Specified,15,30.68,0.02,Regular Air,-37.39,1.74,4.08,Allen Rosenblatt,Northwest Territories,Northwest Territories,Small Business,Furniture,Office Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",Small Pack,0.53,7/28/2009
6324,44772,3/31/2009,Not Specified,1,54.077,0.07,Express Air,-232.99,55.99,5,Dorothy Wardle,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Accessory36,Small Pack,0.83,4/2/2009
6330,44839,6/11/2012,Critical,27,899.97,0.09,Express Air,-246.3,33.98,19.99,Julia West,Northwest Territories,Northwest Territories,Consumer,Furniture,Office Furnishings,"Linden® 12 Wall Clock With Oak Frame""""",Small Box,0.55,6/13/2012
6372,45217,9/1/2010,Not Specified,40,6789.9275,0.08,Regular Air,1864.66,200.99,4.2,Ralph Knight,Northwest Territories,Northwest Territories,Consumer,Technology,Telephones and Communication,2160i,Small Box,0.59,9/2/2010
6402,45440,8/9/2012,Critical,5,748.29,0.02,Delivery Truck,-183.6,135.99,28.63,Michelle Lonsdale,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Global Deluxe High-Back Office Chair in Storm,Jumbo Drum,0.76,8/11/2012
6439,45766,5/7/2010,High,37,2522.21,0,Regular Air,1026.07,63.94,14.48,Charlotte Melton,Northwest Territories,Northwest Territories,Home Office,Furniture,Office Furnishings,"Howard Miller 16 Diameter Gallery Wall Clock""""",Small Box,0.46,5/9/2010
6440,45766,5/7/2010,High,28,4181.82,0.01,Regular Air,1765.48,140.99,13.99,Charlotte Melton,Northwest Territories,Northwest Territories,Home Office,Technology,Office Machines,Canon MP100DHII Printing Calculator,Medium Box,0.37,5/8/2010
6446,45861,8/25/2011,Medium,39,680.8585,0.05,Regular Air,319.1,20.99,0.99,Allen Rosenblatt,Northwest Territories,Northwest Territories,Small Business,Technology,Telephones and Communication,Accessory21,Wrap Bag,0.37,8/25/2011
6450,45957,9/21/2010,Critical,20,759.84,0.06,Regular Air,162.83,39.24,1.99,Neola Schneider,Northwest Territories,Northwest Territories,Home Office,Technology,Computer Peripherals,Verbatim DVD-R 4.7GB authoring disc,Small Pack,0.51,9/23/2010
6591,46912,6/30/2012,Low,5,294,0,Regular Air,181.53,54.74,14.83,Joy Bell,Northwest Territories,Northwest Territories,Home Office,Furniture,Office Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro® Back, 8-1/2x11, 25/Bx",Small Box,0.54,6/30/2012
6603,46980,1/17/2011,Critical,34,216.3,0.01,Regular Air,103.16,6.3,0.5,Monica Federle,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Labels,Avery 51,Small Box,0.39,1/17/2011
6665,47460,10/10/2010,Critical,12,31.6,0.1,Regular Air,-3.64,2.84,0.93,Jamie Kunitz,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,SANFORD Liquid Accent™ Tank-Style Highlighters,Wrap Bag,0.54,10/12/2010
6669,47462,6/9/2011,High,43,154.18,0.08,Regular Air,-166.92,3.58,5.47,Susan Vittorini,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Avery Poly Binder Pockets,Small Box,0.37,6/11/2011
6670,47462,6/9/2011,High,18,110.31,0.05,Regular Air,-1.22,5.85,2.27,Susan Vittorini,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,"Dixon My First Ticonderoga Pencil, #2",Wrap Bag,0.56,6/11/2011
6671,47462,6/9/2011,High,41,137.51,0.02,Regular Air,21.62,3.29,1.35,Susan Vittorini,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Rubber Bands,Acco® Hot Clips™ Clips to Go,Wrap Bag,0.4,6/11/2011
6692,47620,6/26/2012,Low,27,302.2,0.04,Regular Air,20.27,10.98,3.37,Charles McCrossin,Northwest Territories,Northwest Territories,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars® Softgrip Scissors,Small Pack,0.57,7/5/2012
6704,47749,3/16/2010,Medium,46,399.58,0.04,Regular Air,-188.53,8.45,7.77,Cari Schnelling,Northwest Territories,Northwest Territories,Small Business,Office Supplies,"Scissors, Rulers and Trimmers","Elite 5 Scissors""""",Small Pack,0.55,3/16/2010
6721,47873,11/13/2010,Critical,8,52.39,0.08,Regular Air,-17.38,5.89,5.57,Doug Bickford,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Eldon Wave Desk Accessories,Small Box,0.41,11/15/2010
6736,47943,11/14/2009,Medium,12,61.09,0.04,Regular Air,24.06,4.91,0.5,Don Miller,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Labels,Avery 478,Small Box,0.36,11/14/2009
6737,47943,11/14/2009,Medium,48,777.76,0.02,Regular Air,63.46,15.94,5.45,Don Miller,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Pens & Art Supplies,Boston 16701 Slimline Battery Pencil Sharpener,Small Pack,0.55,11/15/2009
6754,48101,9/12/2011,High,4,108.87,0.05,Regular Air,-39.92,22.84,16.87,Fred Wasserman,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Paper,Xerox 1982,Small Box,0.39,9/14/2011
6783,48295,11/23/2009,Medium,48,10051.52,0.05,Regular Air,4938.78,204.1,13.99,Bryan Mills,Northwest Territories,Northwest Territories,Small Business,Technology,Office Machines,"Soundgear Copyboard Conference Phone, Optional Battery",Medium Box,0.37,11/25/2009
6858,48839,7/10/2010,Critical,1,97.13,0.05,Regular Air,-37.06,98.31,0.49,Carlos Daly,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Small Box,0.36,7/12/2010
6894,49154,3/6/2009,Medium,26,1523.5,0.07,Regular Air,-807.89,60.98,49,Joy Bell,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,Large Box,0.59,3/7/2009
6983,49921,2/17/2011,Low,5,756.15,0.06,Delivery Truck,-280.28,145.45,17.85,Claudia Miner,Northwest Territories,Northwest Territories,Small Business,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.56,2/21/2011
6984,49921,2/17/2011,Low,1,18.15,0.04,Regular Air,-7.26,12.28,6.13,Claudia Miner,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Storage & Organization,Recycled Eldon Regeneration Jumbo File,Small Box,0.57,2/19/2011
6991,49952,11/19/2011,High,12,1323.67,0.04,Express Air,630.28,107.53,5.81,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39 x 49""""""""",Medium Box,0.65,11/20/2011
7021,50117,6/3/2011,Critical,17,47.44,0.09,Regular Air,14.49,2.89,0.5,Allen Rosenblatt,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Labels,Avery 498,Small Box,0.38,6/5/2011
7042,50278,5/25/2010,High,2,51.21,0,Regular Air,-27.53,20.98,8.83,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Premium Transparent Presentation Covers by GBC,Small Box,0.37,5/25/2010
7043,50278,5/25/2010,High,20,2195.55,0.01,Delivery Truck,-355.94,100.8,60,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Furniture,Tables,"Barricks 18 x 48"""" Non-Folding Utility Table with Bottom Storage Shelf""""",Jumbo Drum,0.59,5/27/2010
7060,50374,5/30/2009,Not Specified,30,3482.41,0.05,Regular Air,1443.35,120.98,9.07,Susan Vittorini,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Electric Binding Machine,Small Box,0.35,5/31/2009
7087,50565,8/30/2012,High,43,683.46,0.09,Regular Air,-138.82,16.98,12.39,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,Small Box,0.35,8/30/2012
7103,50688,12/16/2011,Critical,50,600.22,0.08,Regular Air,27.86,12.98,3.14,Joy Bell,Northwest Territories,Northwest Territories,Home Office,Office Supplies,"Scissors, Rulers and Trimmers","Acme® 8 Straight Scissors""""",Small Pack,0.6,12/17/2011
7111,50754,12/9/2009,Not Specified,9,64.0305,0.06,Regular Air,-58.34,7.99,5.03,Becky Castell,Northwest Territories,Northwest Territories,Consumer,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,12/10/2009
7136,50914,7/3/2012,Critical,49,8551.544,0.03,Regular Air,2763.13,195.99,8.99,Carlos Daly,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,A1228,Small Box,0.58,7/3/2012
7168,51169,12/24/2010,High,2,291.66,0.08,Regular Air,-192.92,136.98,24.49,Cari Schnelling,Northwest Territories,Northwest Territories,Home Office,Furniture,Office Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Large Box,0.59,12/26/2010
7277,51938,5/17/2011,Low,5,503.3275,0.06,Regular Air,-488.31,125.99,5.63,Jim Radford,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,8290,Small Box,0.6,5/21/2011
7285,51970,1/11/2012,Not Specified,1,171.71,0.06,Delivery Truck,-343.47,115.99,56.14,Allen Rosenblatt,Northwest Territories,Northwest Territories,Small Business,Technology,Office Machines,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Jumbo Drum,0.4,1/13/2012
7286,51971,10/3/2011,Not Specified,39,1326.04,0.02,Regular Air,-1129.96,32.48,35,Dorothy Badders,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Storage & Organization,Fellowes Neat Ideas® Storage Cubes,Large Box,0.81,10/5/2011
7287,51971,10/3/2011,Not Specified,22,3881.89,0.06,Regular Air,-803.52,182.55,69,Dorothy Badders,Northwest Territories,Northwest Territories,Home Office,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",Large Box,0.72,10/5/2011
7318,52193,3/5/2010,Not Specified,1,17.89,0.04,Express Air,10.51,2.88,0.5,Mike Pelletier,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Labels,Avery 492,Small Box,0.39,3/7/2010
